id;conversation_id;created_at;user_id;username;label;tweet
1,58E+18;1,58E+18;2022-10-08 00:59:55 SE Asia Standard Time;3235474464;fattuboy;POSITIF;menarik sih, kayanya bakal berpengaruh besar sama “posisi” PSSI
1,58E+18;1,58E+18;2022-10-08 00:59:23 SE Asia Standard Time;52707668;dhikajuv;NEGATIF;@CoachJustinL sesuai komen coach Justin di   https://t.co/TVKG6dryO3, kudu RI1 lngsung turun tngan, kerjasama sama FIFA, kumpulin klub, pilih org profesional di PSSI
1,58E+18;1,58E+18;2022-10-08 00:38:09 SE Asia Standard Time;498071065;miftakulkh;POSITIF;@FaktaSepakbola Awas pak, nanti di somasi @PSSI. Soalnya gak nyebut organisasinya. Hahaha
1,58E+18;1,58E+18;2022-10-08 00:38:06 SE Asia Standard Time;1,18E+18;ridwanari123;NEGATIF;PSSI gak dijak, kapok!!!
1,58E+18;1,58E+18;2022-10-08 00:38:03 SE Asia Standard Time;1,27E+18;hyuktaexi_;NEGATIF;Ga cuma pssi kl emg urusannya merembet kemana2 kemenpora harusnya ada appearance juga, tp mana tuh 22nya kagak nongol
1,58E+18;1,58E+18;2022-10-08 00:02:48 SE Asia Standard Time;1,03E+18;jhodialzamorra;POSITIF;Fifa = pssi
1,58E+18;1,58E+18;2022-10-08 00:02:48 SE Asia Standard Time;2834785956;lestrangespride;NEGATIF;nah bubarin aja PSSI.
1,58E+18;1,58E+18;2022-10-08 00:02:23 SE Asia Standard Time;74347097;fdmanurung;POSITIF;@jokowi Ngomongin tanggung jawab moral dengan nyuruh ketua pssi mundur, tp bangga karena pssi/indonesia ga di sanksi FIFA. Bangsa munafik.
1,58E+18;1,58E+18;2022-10-08 00:02:17 SE Asia Standard Time;1,53E+18;r041096;NEGATIF;@AlionelMessi_ PSSI gak diajak, kan katanya bukan urusannya
1,58E+18;1,58E+18;2022-10-08 00:02:07 SE Asia Standard Time;1,34E+18;somaygoyeng;NEGATIF;pssi bubar bubar bubar
1,58E+18;1,58E+18;2022-10-08 00:02:02 SE Asia Standard Time;3139941542;l031sub;NEGATIF;@jokowi Lha wong dikritik soal sponsor judi online di salah satu klub liga saja budek @PSSI  Padahal itu sudah melanggar, tapi dibiarkan
1,58E+18;1,58E+18;2022-10-08 00:02:00 SE Asia Standard Time;1,19E+18;oktafriantobou3;NEGATIF;Sampe dua presiden sekaligus yang turun tangan, menggambarkan buruk nya #pssi 🤦🏻  #FIFA #herewego
1,58E+18;1,58E+18;2022-10-08 00:01:51 SE Asia Standard Time;7,32E+17;cahayafikiran;NEGATIF;@Android_AK_47 Polisi belum berakhir, Kini PSSI pun masuk Panggung. Panggung keributan yg berkepanjangan.  Narasi telah tegas menyampaikan mosi tidak percayanya kepada PSSI.  Kini saya pun menyampaikan hal yang sama...  Mosi tidak percaya kepada PSSI.
1,58E+18;1,58E+18;2022-10-07 23:57:14 SE Asia Standard Time;636140087;daffuc;POSITIF;@PSSI Respekk
1,58E+18;1,58E+18;2022-10-07 23:57:12 SE Asia Standard Time;120695715;dickecuomo;POSITIF;@jokowi @PSSI @kaesangp @CoachJustinL @pangeransiahaan @zenrs @ainurohman Sebuah kehormatan di like oleh kuch @CoachJustinL yang punya kelebihan selalu relevan ngomongin soal bola. Dan hanya punya satu kekurangan yaitu kalo ngomongin madrid 😁 Salam hormat kuch justin 🫡 Kuch justin for ketum PSSI !!!
1,58E+18;1,58E+18;2022-10-07 23:57:09 SE Asia Standard Time;1,45E+18;prasetyo9hh;POSITIF;@ahmedhabsyi @KompasTV yg gembok bukan ketua PSSI loh... asal saja nenyalahkan semua pihak.... angel.. angel..
1,58E+18;1,58E+18;2022-10-07 23:57:07 SE Asia Standard Time;240207283;alfa_rohadi;NEGATIF;Sudah 32.000 Orang Tanda Tangani Petisi Desak Iwan Bule Mundur dari PSSI  Klik untuk baca:  https://t.co/DH0UCzcIE8
1,58E+18;1,58E+18;2022-10-07 23:57:04 SE Asia Standard Time;1120924938;sodiksumadi;POSITIF;@CoachJustinL Justin For Ketum PSSI baru 🎉🎉
1,58E+18;1,58E+18;2022-10-07 23:57:01 SE Asia Standard Time;1,26E+18;parhaaannn;NEGATIF;"ketauan makin gaada gunanya kan lo? @PSSI """
1,58E+18;1,58E+18;2022-10-07 23:36:47 SE Asia Standard Time;2903660701;heruanggass;NEGATIF;PSSI sekaliannya ga bisa, langsung di “istirahatkan”
1,58E+18;1,58E+18;2022-10-07 22:57:27 SE Asia Standard Time;1,22E+18;katikcakil;POSITIF;Apakabar Pak Pieter Tanuri, dukung pemerintah apa pssi?
1,58E+18;1,58E+18;2022-10-07 22:56:11 SE Asia Standard Time;262580611;ahansyahrul;NEGATIF;@setkabgoid @BroadcastBola @jokowi Duh PSSI piye iki. Mundur ae Pak Iwan drpd diginiin. Sakiiit
1,58E+18;1,58E+18;2022-10-07 22:56:02 SE Asia Standard Time;1,19E+18;adityaadhepra;NEGATIF;Lebih cepet pemerintah berkomunikasi dengan FIFA dan AFC ketimbang PSSI selaku federasi sepakbola indonesia malah sibuk cuci tangan! #revolusipssi
1,58E+18;1,58E+18;2022-10-07 22:55:48 SE Asia Standard Time;1,55E+18;lichaautd;POSITIF;@idextratime galama lagi pssi bakal jadi ormas😭
1,58E+18;1,58E+18;2022-10-07 21:14:23 SE Asia Standard Time;1,20E+18;oktaviantato;NEGATIF;@PSSI Masuk itu... Tapi kenapa dibatalkan? 🤔
1,58E+18;1,58E+18;2022-10-07 21:14:22 SE Asia Standard Time;1,36E+18;inisialnamab;NEGATIF;@PSSI kenapaaa penalti nya gagal ya?? apa yg terjadi??
1,58E+18;1,58E+18;2022-10-07 21:14:15 SE Asia Standard Time;298523218;teguhpurname;NEGATIF;Blong tok isine! @PSSI   #UsutTuntasTragediKanjuruhan
1,58E+18;1,58E+18;2022-10-07 21:14:09 SE Asia Standard Time;122885995;fuguruuu;POSITIF;@edlah6 yg pssi aja noh
1,58E+18;1,58E+18;2022-10-07 21:14:09 SE Asia Standard Time;1,01E+18;akramhibatullah;POSITIF;@PSSI Tapi masuk sih kena mistar juga
1,58E+18;1,58E+18;2022-10-07 21:01:30 SE Asia Standard Time;1,33E+18;vnyassa;NEGATIF;@panca66 @PSSI masih tbel ya muka lu @PSSI
1,58E+18;1,58E+18;2022-10-07 21:01:26 SE Asia Standard Time;1,12E+18;endo85617969;NEGATIF;@Seng70372055 @TahuTempeGoren2 @MakmumMosque @persisofficial @PSSI Ra mikir kui maszehhhhh,  penting denda klub ngalir wae 🤣
1,58E+18;1,58E+18;2022-10-07 21:01:25 SE Asia Standard Time;1,14E+18;benaay29;POSITIF;@PSSI bikin gol lagi kek, nyerang mulu padahal 😏
1,58E+18;1,58E+18;2022-10-07 20:45:53 SE Asia Standard Time;76619886;verdhico;NEGATIF;Ketua pssi dari dulu ga pernah ngenakin, dari cv, komuk, riwayat kerja, udah pasti ga beres
1,58E+18;1,58E+18;2022-10-07 20:45:43 SE Asia Standard Time;548088902;fuzzxwuzz;NEGATIF;if you guys stop watching local football for one season. i guarantee pssi n wanbule guy will go down
1,58E+18;1,58E+18;2022-10-07 20:30:22 SE Asia Standard Time;1,42E+18;saganta27;NEGATIF;Emang ya, PSSI sulit untuk di JABARkan pola pikirnya. 🤪🤤  Kaburrrrr.......🏃🏻🏃🏻🏃🏻🏃🏻🏃🏻  https://t.co/K9xXS0HvhW
1,58E+18;1,58E+18;2022-10-07 20:30:03 SE Asia Standard Time;1,18E+18;bb_sports_id;NEGATIF;Sikap Persis Solo Atas Tragedi Kanjuruhan, Menuntut Laga Malam Dihapus  https://t.co/I7mySXzOs7 baca juga berita dari media lainnya di Indonesia di  https://t.co/GkwQxScnBB   #persissolo #liga1 #tragedikanjuruhan #pssi
1,58E+18;1,58E+18;2022-10-07 20:30:02 SE Asia Standard Time;1,52E+18;yokri6;NEGATIF;Dengarkan kisah haru ini !!!  iPhone 13 darurat shopee  gunung Semeru PSSI Ngeri-ngeri sedap pink D Blue B Hello Future Jungkook Taylor Romlah Kim Taehyung Martial Yixing We Go Up #SheHulk #Yogyakarta #UsutTragediKanjuruhan #UsutSampaiTuntas #MaulidNabi1444H #maniacinjkt #BTS oke
1,58E+18;1,58E+18;2022-10-07 19:39:59 SE Asia Standard Time;904795688;notifindonesia;POSITIF;Terkuak Alasan Menpora Enggan Intervensi Lengserkan Mochamad Iriawan dari Jabatan Ketum PSSI  https://t.co/lkEEa9gOkC
1,58E+18;1,58E+18;2022-10-07 19:39:56 SE Asia Standard Time;1,03E+18;pedjoeangsubuh;NEGATIF;@CNNIndonesia Salahkan terus Benda Mati‼️MUNDUR JIKA PUNYA MALU WAHAI KETUM. NAMA INDONESIA MENJADI SEJARAH KELAM DI BAWAH PIMPINANMU DI ORGANISASI YANG KAMI CINTAI @PSSI
1,58E+18;1,58E+18;2022-10-07 19:39:30 SE Asia Standard Time;244545107;poedji28;NEGATIF;"@KompasTV PSSI berdiri sejak korban belum lahir pak, Musibah itu sesuatu yang tidak terduga seperti bencana alam. PSSI beranggotakan orang-orang yang bisa berkomunikasi apalagi zaman sekarang bisa via online. Jadi MUNDUR &amp; BUBAR saja. Azab menanti"
1,58E+18;1,58E+18;2022-10-07 19:39:28 SE Asia Standard Time;1,32E+18;haris67975397;NEGATIF;@emerson_yuntho @PSSI Bro.... gak ngaruh, regulasinya gak pake tekan menekan...🤭 Kalo niat..., dorong cabang menggelar munaslub aja biar kelihatan elegan
1,58E+18;1,58E+18;2022-10-07 19:39:16 SE Asia Standard Time;1,51E+18;aditya_ardh;NEGATIF;@medioclubID @PSSI @iriawan84 #UsutTuntas #UsutSampaiTuntas
1,58E+18;1,58E+18;2022-10-07 19:38:57 SE Asia Standard Time;78355284;sikirun;POSITIF;alasan kenapa legit banget orang2 PSSI ini, ternyata PSSI ini nggak dibawah negara, makanya pada doyan bener mainan PSSI ini, ternyata mereka ada kepentingan toh disana, entah kepentingan apa...
1,58E+18;1,58E+18;2022-10-07 19:38:46 SE Asia Standard Time;1625704392;amayung11;NEGATIF;@idextratime Musibah tu kalo terjadi gempa, tsunami, petir, puting beliung, itu baru bener. Kalo tragedi kanjuruhan ini kan seharusnya bisa dikendalikan suasana pas kejadian berlangsung, SOPnya bagaimana, mempelajari cara penanganan sebelum match berlangsung. Emang kocak orang di PSSI
1,58E+18;1,58E+18;2022-10-07 19:38:42 SE Asia Standard Time;264081121;joshialong;NEGATIF;@kusnadioemar @FIFAcom @PSSI itu lu ngetweet lagi pas ngeganja, sabu, apa gimana pren
1,58E+18;1,58E+18;2022-10-07 19:38:39 SE Asia Standard Time;1,45E+18;ardi2897;POSITIF;@PSSI @LowSide_12 @priboemijakarta @OrenBarat
1,58E+18;1,58E+18;2022-10-07 19:38:35 SE Asia Standard Time;1,49E+18;ruanganinfo22;POSITIF;Terkait Konten Prank KDRT Polisi, Baim Wong Ucapkan Permintaan Maaf: Saya Maaf Banget  PSSI Gunung Semeru  https://t.co/uyOlaLikHX
1,58E+18;1,58E+18;2022-10-07 19:38:22 SE Asia Standard Time;1,55E+18;javandkoremovie;NEGATIF;#SANGE_AAAAAAAAAAH PSSI #BadProsecutorEp2 #MANIACinJKT Ngeri-Ngeri Sedap Jungkook IPHONE 13 DARI SHOPEE  https://t.co/0of83Dpwp5
1,58E+18;1,58E+18;2022-10-07 19:38:20 SE Asia Standard Time;868004863;yanpanjie;NEGATIF;@dexglenniza Pasal yg bikin nyaman @PSSI .. Klo gitu,harusnya jika terjadi pelanggaran distadion,pssi gak berhak ngasih denda donk!? Enak aja klo ada masalah nyuruh bayar denda,giliran tanggung jawab gak mau... Sialan
1,58E+18;1,58E+18;2022-10-07 19:38:09 SE Asia Standard Time;1652376398;danu_dayoo21;POSITIF;@kucingmember @PSSI Perhitungan point untuk rangking FIFA yang dihitung hanya untuk Tim senior, bukan tim kelompok umur.
1,58E+18;1,58E+18;2022-10-07 19:38:06 SE Asia Standard Time;2609743280;saptonoragil;NEGATIF;@kembangkertas97 @PSSI Lossssssss ra rewellll.
1,58E+18;1,58E+18;2022-10-07 18:57:07 SE Asia Standard Time;2278449764;relawanmonas;NEGATIF;Komentar Menohok Ganjar Diusung PSI Sebagai Capres 2024, 'PSI Iku Sopo, PSSI Kali'  https://t.co/sacDcRhy7o
1,58E+18;1,58E+18;2022-10-07 18:57:04 SE Asia Standard Time;1,57E+18;kotakmi1;NEGATIF;Bung Towel Tegas Tuntut Mundur Penjabat PSSI, Ahmad Riyadh: Enak Aja Mundur, Nanti Tafsirnya Macam-macam – suara –  https://t.co/fvBaKuWFYD – #Arenanews  https://t.co/n9gXRsZJO5
1,58E+18;1,58E+18;2022-10-07 18:57:02 SE Asia Standard Time;88596544;indrasukmanaa;NEGATIF;Fix moral pejabat sepakbola Indonesia semakin terlihat tidak sehat🥀 Sudah saatnya semua suporter se-Indonesia buat gerakan BESAR, mahasiswa bisa turunkan Presiden, supporter seharusnya juga bisa turunkan ketua PSSI! #IwanBuleOut
1,58E+18;1,58E+18;2022-10-07 18:56:51 SE Asia Standard Time;3022324386;bolavaria;NEGATIF;"Waketum PSSI, Iwan Budianto: ""Enggak, saya enggak menganggap itu [Tragedi Kanjuruhan] karena miskomunikasi. Ini musibah, kami sedang melakukan evaluasi sekarang, hari ini juga kami melakukan evaluasi.""   https://t.co/a5X2tQ77oT"
1,58E+18;1,58E+18;2022-10-07 18:56:40 SE Asia Standard Time;1,43E+18;chatnews_id;NEGATIF;Pihak kepolisian dan PSSI mengakui adanya ketidaksamaan standar pengamanan sepak bola dengan aturan yang dibuat oleh FIFA. #PSSI #FIFA   https://t.co/T3xTzRfUTW
1,58E+18;1,58E+18;2022-10-07 18:56:36 SE Asia Standard Time;1699413738;adangsamosir;POSITIF;Kunci utamanya untuk perbaikan adalah Suporter  @mohmahfudmd  @MataNajwa @NikitaMirzani_N @PSSI  @dadangdangdangdang Yang setuju like saja 🙏🙏  https://t.co/5Rn9iGlg7u
1,58E+18;1,58E+18;2022-10-07 18:56:26 SE Asia Standard Time;1,55E+18;thelkjhgfdsa;POSITIF;@ainunnajib @mohmahfudmd @jokowi @FIFAcom Yg pilih pertahankan, mgkn antek2 yg ilang pendapatannya kalo pssi yg skrg dibubarin
1,58E+18;1,58E+18;2022-10-07 18:56:24 SE Asia Standard Time;246741285;cepwiditea;POSITIF;@Steven__Segel @korantempo Ya kalau nyalahin panpel sama PSSI cepet banget Kadang bingung dengan kapolri juga sebenernya berada disisi Hitam apa putih atau diem di abu2 aja sampe pensiun
1,58E+18;1,58E+18;2022-10-07 18:56:02 SE Asia Standard Time;8,85E+17;antonrusdiyant4;NEGATIF;@NarasiNewsroom Lebih baik mundur ...dari @PSSI setelah itu buat jasa pengamanan perkantoran....itu lebih baik..
1,58E+18;1,58E+18;2022-10-07 18:56:01 SE Asia Standard Time;1,27E+18;manusiahdc;POSITIF;@mohdfrade @rianalhadii @jgnngegas @indosupporter Persatuan sepakbola sesama iwan (pssi)
1,58E+18;1,58E+18;2022-10-07 18:56:00 SE Asia Standard Time;1,35E+18;panjihh_21;NEGATIF;Kenapa ga PSSI aja yg Dibubarin njirr
1,58E+18;1,58E+18;2022-10-07 18:55:58 SE Asia Standard Time;85804490;pijarwirastani;POSITIF;@CNNIndonesia Standard FIFA kan gak penting. Yang penting kan standard PSSI
1,58E+18;1,58E+18;2022-10-07 17:43:57 SE Asia Standard Time;1474263097;minsoo_bin;NEGATIF;@Stakof mff pk tp bocah bocah kulit bawang yg demen bts ini lagi sibuk haluin yoongi, jadwal kami tiap hari terlampau padat buat ngurusin pssi ((ga ngrti jg sie, monmaap))🙏🏻
1,58E+18;1,58E+18;2022-10-07 17:43:51 SE Asia Standard Time;4915615674;some1toyouu;POSITIF;@PSSI Foto arkhan dong min
1,58E+18;1,58E+18;2022-10-07 17:43:42 SE Asia Standard Time;613553961;fandom_id;NEGATIF;Bung Towel hanya salah satu sosok di antara jutaan orang yang saat ini menuntut mundur para pengurus PSSI yang seharusnya bertanggung jawab terhadap kegagalan menyelenggarakan pertandingan yang aman dan mengakibatkan ratusan korban meninggal dunia serta ratusan lainnya luka-luka.
1,58E+18;1,58E+18;2022-10-07 17:43:41 SE Asia Standard Time;2899393610;el_ongis;NEGATIF;Bener jare D'kross lak @PSSI JANCOK
1,58E+18;1,58E+18;2022-10-07 17:43:31 SE Asia Standard Time;1,57E+18;fhksksksksks;NEGATIF;@danu_dayoo21 @wkwk_berat @PSSI Hee Jangan salah desakan Rakyat itu kuat.
1,58E+18;1,58E+18;2022-10-07 17:43:18 SE Asia Standard Time;2401114393;fmario83;NEGATIF;@FaktaSepakbola @MaduraUnitedFC Biar kapok tuh PSSI ga ada moral masak diawal cuma ngumumin liga 1 ditunda cuma seminggu....memang psikopat sekali....lebih mengutamakan bisnis ketimbang kemanusiaan
1,58E+18;1,58E+18;2022-10-07 17:43:18 SE Asia Standard Time;2408580578;nlproperty_;POSITIF;Segera Miliki Rumah Impianmu!  Rumah Modern 2 lantai cicilan 5 jutaan DP KPR, bisa di angsur 16 bulan.   Harga mulai 600 jutaan.   Dekat dengan IKEA dan exit toll Padalarang. #FreeSHM #FreeIphone13   Hubungi :  https://t.co/ZduYlLH8bB  #Yogyakarta #BBMBersubsidi PSSI Depok  https://t.co/PuxGL0ZThA
1,58E+18;1,58E+18;2022-10-07 16:58:20 SE Asia Standard Time;1,45E+18;braling2_mas;NEGATIF;@capsiripikan @PartaiSocmed @akmalmarhali Pecat ketua pssi
1,58E+18;1,58E+18;2022-10-07 16:58:15 SE Asia Standard Time;1136804424;bgshmmm;NEGATIF;@ACFFiorentinaEN @PSSI @iriawan84 masih ga mau mundur?
1,58E+18;1,58E+18;2022-10-07 16:58:03 SE Asia Standard Time;1,52E+18;octoberbigwin76;NEGATIF;@andripujosason6 @Aretha_Ayu15 @ShinLhuo @Bigwins93 @IndahMy179 @agnes559x Saksi mata dah banyak..jangan ngeles melulu mencari pembenaran, gak mau bertanggungjawab..dah kek pssi aja...eh 🤭😅
1,58E+18;1,58E+18;2022-10-07 16:58:00 SE Asia Standard Time;93294124;iv_setiawan;POSITIF;"Kalau nanti kepengurusan beliau selesai di 2023, pemilik klub kalian kembali punya hak pilih sebagai voters untuk vote ketua &amp; exco baru.  Mau pssi yg berkualitas? Bilang ke owner klub kesayangan kalian buat vote pemimpin dan exco yg bener."
1,58E+18;1,58E+18;2022-10-07 16:57:29 SE Asia Standard Time;1,34E+18;arthan38836243;NEGATIF;NGARANGNYA BERJILID2 . .   Pengalihan isu kok dengan merusak bangsa dan negara sebegitu rupa. Tumbang ya tumbang aja, cepetan gitu.  Komdis PSSI Ngaku Temukan 42 Botol Miras di Kanjuruhan, Aremania Bantah   https://t.co/aYn9KDXWu1  #LucutiMiliterismePolri  #LucutiMiliterismePolri
1,58E+18;1,58E+18;2022-10-07 16:57:27 SE Asia Standard Time;228724587;awemany;POSITIF;"Kadang kita kejauhan.  Minta"" ketua PSSI minta maaf.  Lha wong jurnalis/aktifis HAM, kalau ketanggor nyebar hoax cuma ngeles seolah ngga ikut""an punya dosa. Malu? Belum tentu punya.  https://t.co/WFo1oWUWJ7"
1,58E+18;1,58E+18;2022-10-07 15:55:23 SE Asia Standard Time;101896996;nadrpalupi;NEGATIF;@BgawanKusuma @PSSI @GYatmoko Lucu sekaligus membagongkan🤣
1,58E+18;1,58E+18;2022-10-07 15:55:18 SE Asia Standard Time;61704325;aziz_yedahardi;NEGATIF;@PSSI Mundur ketum,sekjen nya
1,58E+18;1,58E+18;2022-10-07 15:55:12 SE Asia Standard Time;230652338;annasantoz318;POSITIF;Ketua PSSI yg hanya urusin cuan! Makanya aman @jokowi @mohmahfudmd @ListyoSigitP   Money comes first safety later 💔💔😥😥😥
1,58E+18;1,58E+18;2022-10-07 15:54:56 SE Asia Standard Time;1419849799;maungngomul;NEGATIF;kesimpulan: P$$I AMORAL @PSSI
1,58E+18;1,58E+18;2022-10-07 15:54:30 SE Asia Standard Time;1,06E+18;bedsomnia;POSITIF;@iIhamzada Yg layak diperiksa ketua panpel itu katanya dihukum PSSI 20 tahun kok skrg masih bisa berkecimpung di bola harusnya baru 2030 kannn
1,58E+18;1,58E+18;2022-10-07 15:54:24 SE Asia Standard Time;1,58E+18;istrimuda2159;NEGATIF;@CNNIndonesia Masak iya PSSI gak tau
1,58E+18;1,58E+18;2022-10-07 15:54:19 SE Asia Standard Time;1,35E+18;fatiha_kher;POSITIF;@harisubangkit @panditfootball @andreasmarbun @MataNajwa @NarasiNewsroom @narasitv @PSSI @pt_lib @NajwaShihab Klo siang kerja mas. Makanya dibikin sore sampe malam. Nanti lek siang gada yang liat soalnya kerja dan sekolah.   Lek liat cuaca, nanti panas  Begitulah biar ada penonton.
1,58E+18;1,58E+18;2022-10-07 15:54:14 SE Asia Standard Time;767601258;suriyadiahmad;NEGATIF;@ichtiaradimas @Diorenggtzy Misal ini bener panpel yg dihukum 20 th, g mungkin kecolongan. Ada maen mata dng management lah dan PSSI gmungkin lupa orang yg dihukum (mesti ada catetanya) Jadi @PSSI harus tanggungjawab juga. Habis bertanggungjawab, mundur semua.
1,58E+18;1,58E+18;2022-10-07 15:53:45 SE Asia Standard Time;1,28E+18;87andri87;NEGATIF;@ayuradn Gk ngurusi dadang, Fokus #UsutTuntas, terus terang ayas pribadi jek kurang puas lek mek ono 6 tersangka, kapolda karo ketum pssi ne gak d tindak pisan, sak sing nggowo selongsong gae nembak gas air mata
1,58E+18;1,58E+18;2022-10-07 15:53:33 SE Asia Standard Time;90849227;priyonic80;POSITIF;@idextratime Awet amat nie orang Di PSSI.,...
1,58E+18;1,58E+18;2022-10-07 15:53:25 SE Asia Standard Time;1,33E+18;sagipapua;NEGATIF;@medioclubID @PSSI @iriawan84 Yg jadi pertanyaan, kenapa di era Jokowi, semua jabatan di isi oleh polisi,,, bukan bermaksut kampanye tetapi kenyataan hari ini, memang demikian
1,58E+18;1,58E+18;2022-10-07 15:53:13 SE Asia Standard Time;1,31E+18;ardizacaria;NEGATIF;@medioclubID @msaid_didu @PSSI @iriawan84 Syarat jadi pejabat dinegeri ini yaitu Muka Tembok.....
1,58E+18;1,58E+18;2022-10-07 15:53:10 SE Asia Standard Time;1,31E+18;benalumati;NEGATIF;@firzahusainInc PSSI lagi bermasalah
1,58E+18;1,58E+18;2022-10-07 15:53:09 SE Asia Standard Time;50509502;ferascorp;NEGATIF;@Lerolerler @MafiaWasit Pak @ListyoSigitP masa dr PSSI ga ada yg jadi tersangka? Pdhl hrsnya mereka yg ngerti aturan FIFA yg buat SOP Apa krn ketuanya senior Bapak?
1,58E+18;1,58E+18;2022-10-07 15:53:08 SE Asia Standard Time;9,11E+17;pithenk1;NEGATIF;@MafiaWasit sama ini juga gak tau malu mau selama. di pssi
1,58E+18;1,58E+18;2022-10-07 15:52:41 SE Asia Standard Time;1,07E+18;krnwnadi_;NEGATIF;@panca66 @PSSI Jangankan dengan rendah hati ngelepas jabatan, wong  se sederhana menghargai orang lain yg sedang berpendapat aja gabisa.
1,58E+18;1,58E+18;2022-10-07 15:52:35 SE Asia Standard Time;549271043;pedroquixote;NEGATIF;@CNNIndonesia Uteke ketua PSSI seng gak standart FIFA
1,58E+18;1,58E+18;2022-10-07 15:52:30 SE Asia Standard Time;1324522002;adysetyawan_id;NEGATIF;@idextratime Nah ini, bobrok nya PSSI ya gini, ngelakuin salah tp gak mau disalahin malah mau di tutupi, orang² kyak gini nih susah buat dibilangin
1,58E+18;1,58E+18;2022-10-07 15:52:10 SE Asia Standard Time;1,29E+18;gurunbukan;POSITIF;senjata makan tuan demokrat. SBY turun gunung untuk gali makam anaknya sendiri. #AniesGakPunyaPrestasi #RevolusiTotalPolri  Ngeri-Ngeri Sedap | Depok | Banjir | Kapolri Umumkan 6 Tersangka | Gubernur | Dadang | PSSI |  https://t.co/1LwUMoH4uW
1,58E+18;1,58E+18;2022-10-07 14:43:43 SE Asia Standard Time;1,55E+18;cowokcewektai;POSITIF;@detikcom @PSSI ?
1,58E+18;1,58E+18;2022-10-07 14:43:19 SE Asia Standard Time;3096009054;bugenbi;NEGATIF;pssi lebi gajelas daripada alur skripsi saya
1,58E+18;1,58E+18;2022-10-07 14:43:16 SE Asia Standard Time;224643217;gilanggot;NEGATIF;@detikcom Berarti pssi belum ada penyuluhan tentang gas air mata di area stadion ya pak ? Kalo benar begitu seharusnya PSSI ikut bertanggung jawab dong  dalam tragedi kanjuruhan pak @iriawan84
1,58E+18;1,58E+18;2022-10-07 14:43:06 SE Asia Standard Time;7,75E+17;wito_wsb;NEGATIF;@SiaranBolaLive @gumpnhell PSSI bosok !
1,58E+18;1,58E+18;2022-10-07 14:20:34 SE Asia Standard Time;1,12E+18;t60515220;NEGATIF;@panditfootball Gimana ketua PSSI....yang harusnya paling bertanggung jawab..
1,58E+18;1,58E+18;2022-10-07 14:20:32 SE Asia Standard Time;1,38E+18;timurkotacom;POSITIF;TONTON VIDEONYA SECARA GRATIS TANPA SENSOR. KLIK LINK DI BAWAH YA KAKAK 👇👇👇  https://t.co/zhWxkOhrb2 PSSI
1,58E+18;1,58E+18;2022-10-07 14:20:17 SE Asia Standard Time;7,27E+17;tanyasayaaaa;POSITIF;@Arie_Kriting ada iwan budianto di pssi dan arema, silahkan disimpulkan:)
1,58E+18;1,58E+18;2022-10-07 14:20:17 SE Asia Standard Time;1,32E+18;eddypriatna7;NEGATIF;@panditfootball BPK tahu bahwa gas air mata tidak boleh masuk Setadion kok dibiarkan pertandingan dengan gas air mata kepiyee sampeyan itu . Faham atura FIFA tidak yaaa kalau tidak yaa mundur saja dari PSSI
1,58E+18;1,58E+18;2022-10-07 14:19:57 SE Asia Standard Time;1,28E+18;r4ztjg;NEGATIF;@detikcom Tau ga ada lebih 130 korban tewas selama anda pimpin PSSI?
1,58E+18;1,58E+18;2022-10-07 14:19:57 SE Asia Standard Time;1,26E+18;tamaputra99;NEGATIF;Tradisi para Bangsat di suatu negeri.  PSSI  https://t.co/P3N40xZwoP
1,58E+18;1,58E+18;2022-10-07 14:19:51 SE Asia Standard Time;154497075;puyuikk;NEGATIF;@medioclubID @PSSI @iriawan84 Ketika ada prestasi maju paling depan kamera ketika ada tragedi bersembunyi dibelakang bawahan, sampah.
1,58E+18;1,58E+18;2022-10-07 14:19:40 SE Asia Standard Time;8,29E+17;miyauwww_;POSITIF;Kapolri bilang kalau tersanka tragedi kanjuruhan bisa aja bertambah, kita tunggu aja siapa #Yogyakarta Gunung Semeru Uyghur Depok PSSI Gubernur Banjir  https://t.co/iSPF98ygw9
1,58E+18;1,58E+18;2022-10-07 13:53:29 SE Asia Standard Time;1,56E+18;umaksabaro;NEGATIF;@ariekuple @HadiGunawan1306 Klo nuntut lu mundur jd bapaknya ya mana mungkin, tp nuntut lu tanggung jawab ya iya, baru dpt sim kok ugal-ugalan.  Kalo PSSI, ya kudu tetep tanggung jawab ga dilempar ke panpel aja, tanggung jawab moralnya ya mundur, ga tau kalo udah ga merasa. Ente kadang2 ente..
1,58E+18;1,58E+18;2022-10-07 13:53:17 SE Asia Standard Time;888041454;indosportdotcom;NEGATIF;Eks Ketum PSSI Nurdin Halid usai Tragedi Kanjuruhan: Bukan Salah Suporter atau Polisi   https://t.co/1XW2xvcYkI
1,58E+18;1,58E+18;2022-10-07 13:53:04 SE Asia Standard Time;1,55E+18;aryandadianp;NEGATIF;@opposite090l92 Another evidence how devastated tear gas that night. More like mass murderer of 125++  @washingtonpost @nytimes @BBCBreaking @AlJazeera @FIFAcom @FIFAWorldCup please banned Indonesian Soccer Nation (PSSI) because until today they REFUSED to take any responsibility.
1,58E+18;1,58E+18;2022-10-07 13:53:03 SE Asia Standard Time;2549126653;ywikaruniarso;NEGATIF;terus selama ini PSSI ngurusin apa saja ??
